"DEPARTAMENTO_PRESTACION","MUNICIPIO_PRESTACION","SERVICIO","ESTADO","NOMBRE","DEPARTAMENTO_DOMICILIO","MUNICIPIO_DOMICILIO","DIRECCION","TELEFONO","EMAIL","TIPO_INSCRIPCION","REPRESENTANTE_LEGAL","TIPO_PRESTADOR","CLASIFICACION"
"BOYACA","CHITA","ALCANTARILLADO","OPERATIVA","JUNTA DE SERVICIOS PÚBLICOS DEL MUNICIPIO DE CHITA BOYACA","BOYACA","CHITA","ALCALDIA MUNICIPAL DE CHITA BOYACA CENTRO","7892158","maribelpulidoaponte@hotmail.com","Registro por la ESP","JOSE MIGUEL VELANDIA ALARCON","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","CHITA","ASEO","OPERATIVA","JUNTA DE SERVICIOS PÚBLICOS DEL MUNICIPIO DE CHITA BOYACA","BOYACA","CHITA","ALCALDIA MUNICIPAL DE CHITA BOYACA CENTRO","7892158","maribelpulidoaponte@hotmail.com","Registro por la ESP","JOSE MIGUEL VELANDIA ALARCON","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","DUITAMA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE DUITAMA S.A. E.S.P.","BOYACA","DUITAMA","CALLE 16 # 14-68","7604400","gerencia@empoduitama.com","Registro por la ESP","NELLY DEL CARMEN PUERTO FONSECA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOYACA","DUITAMA","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE DUITAMA S.A. E.S.P.","BOYACA","DUITAMA","CALLE 16 # 14-68","7604400","gerencia@empoduitama.com","Registro por la ESP","NELLY DEL CARMEN PUERTO FONSECA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOYACA","AQUITANIA","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE AQUITANIA","BOYACA","AQUITANIA","CALLE 6 NO 6 43/45","7794118","maribelpulidoaponte@hotmail.com","Registro por la ESP","HECTOR ORLANDO BARRERA CARDENAS","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","AQUITANIA","ALCANTARILLADO","OPERATIVA","UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE AQUITANIA","BOYACA","AQUITANIA","CALLE 6 NO 6 43/45","7794118","maribelpulidoaponte@hotmail.com","Registro por la ESP","HECTOR ORLANDO BARRERA CARDENAS","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOYACA","AQUITANIA","ASEO","OPERATIVA","UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE AQUITANIA","BOYACA","AQUITANIA","CALLE 6 NO 6 43/45","7794118","maribelpulidoaponte@hotmail.com","Registro por la ESP","HECTOR ORLANDO BARRERA CARDENAS","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"BOLIVAR","CARTAGENA DE INDIAS","ACUEDUCTO","OPERATIVA","AGUAS DE CARTAGENA S.A.  E.S.P.","BOLIVAR","CARTAGENA DE INDIAS","EDIFICIO CHAMBACU CRA 13B No.26-78","6932770","gerencia@acuacar.com","Registro por la ESP","JESUS MARIA GARCIA GARCIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOLIVAR","TURBACO","ACUEDUCTO","OPERATIVA","AGUAS DE CARTAGENA S.A.  E.S.P.","BOLIVAR","CARTAGENA DE INDIAS","EDIFICIO CHAMBACU CRA 13B No.26-78","6932770","gerencia@acuacar.com","Registro por la ESP","JESUS MARIA GARCIA GARCIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOLIVAR","CARTAGENA DE INDIAS","ALCANTARILLADO","OPERATIVA","AGUAS DE CARTAGENA S.A.  E.S.P.","BOLIVAR","CARTAGENA DE INDIAS","EDIFICIO CHAMBACU CRA 13B No.26-78","6932770","gerencia@acuacar.com","Registro por la ESP","JESUS MARIA GARCIA GARCIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOLIVAR","TURBACO","ALCANTARILLADO","OPERATIVA","AGUAS DE CARTAGENA S.A.  E.S.P.","BOLIVAR","CARTAGENA DE INDIAS","EDIFICIO CHAMBACU CRA 13B No.26-78","6932770","gerencia@acuacar.com","Registro por la ESP","JESUS MARIA GARCIA GARCIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOLIVAR","SAN FERNANDO","ACUEDUCTO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS EMPOSAN E.S.P.","BOLIVAR","SAN FERNANDO","Calle 3 No 1 - 33 Barrio Maria Inmaculada","3104062","emposanesp@hotmail.com","Registro por la ESP","SAMY LEON PEREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"BOLIVAR","SAN FERNANDO","ALCANTARILLADO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS EMPOSAN E.S.P.","BOLIVAR","SAN FERNANDO","Calle 3 No 1 - 33 Barrio Maria Inmaculada","3104062","emposanesp@hotmail.com","Registro por la ESP","SAMY LEON PEREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"BOLIVAR","SAN FERNANDO","ASEO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS EMPOSAN E.S.P.","BOLIVAR","SAN FERNANDO","Calle 3 No 1 - 33 Barrio Maria Inmaculada","3104062","emposanesp@hotmail.com","Registro por la ESP","SAMY LEON PEREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Av Calle 24 No 37 - 15","3447000","lortega@acueducto.com.co","Registro por la ESP","CRISTINA ARANGO OLAYA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","GACHANCIPA","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Av Calle 24 No 37 - 15","3447000","lortega@acueducto.com.co","Registro por la ESP","CRISTINA ARANGO OLAYA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","SOACHA","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Av Calle 24 No 37 - 15","3447000","lortega@acueducto.com.co","Registro por la ESP","CRISTINA ARANGO OLAYA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","TOCANCIPA","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Av Calle 24 No 37 - 15","3447000","lortega@acueducto.com.co","Registro por la ESP","CRISTINA ARANGO OLAYA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ALCANTARILLADO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Av Calle 24 No 37 - 15","3447000","lortega@acueducto.com.co","Registro por la ESP","CRISTINA ARANGO OLAYA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","SOACHA","ALCANTARILLADO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","Av Calle 24 No 37 - 15","3447000","lortega@acueducto.com.co","Registro por la ESP","CRISTINA ARANGO OLAYA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","REPELON","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE REPELON","ATLANTICO","REPELON","Carrera 11 No 10B - 123 Esquina","8709872","williamjotoba@hotmail.com","Registro por la ESP","ALEX OLIVEROS BAYUELO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"ATLANTICO","REPELON","ASEO","OPERATIVA","EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE REPELON","ATLANTICO","REPELON","Carrera 11 No 10B - 123 Esquina","8709872","williamjotoba@hotmail.com","Registro por la ESP","ALEX OLIVEROS BAYUELO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","MONTEBELLO","ACUEDUCTO","OPERATIVA","OFICINA DE SERVICIOS PÚBLICOS DE  MONTEBELLO","ANTIOQUIA","MONTEBELLO","Calle 20 No 19 - 51 P1","8480564","serviciospublicos@montebello-antioquia.gov.co","Registro por la ESP","VIRGILIO ANTONIO GARZON GARZON","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MONTEBELLO","ALCANTARILLADO","OPERATIVA","OFICINA DE SERVICIOS PÚBLICOS DE  MONTEBELLO","ANTIOQUIA","MONTEBELLO","Calle 20 No 19 - 51 P1","8480564","serviciospublicos@montebello-antioquia.gov.co","Registro por la ESP","VIRGILIO ANTONIO GARZON GARZON","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MONTEBELLO","ASEO","OPERATIVA","OFICINA DE SERVICIOS PÚBLICOS DE  MONTEBELLO","ANTIOQUIA","MONTEBELLO","Calle 20 No 19 - 51 P1","8480564","serviciospublicos@montebello-antioquia.gov.co","Registro por la ESP","VIRGILIO ANTONIO GARZON GARZON","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","PUERTO NARE","ACUEDUCTO","OPERATIVA","EMPRESAS PUBLICAS MUNICIPALES DE PUERTO NARE E.S.P.","ANTIOQUIA","PUERTO NARE","Carrera 2 No 49 - 35","8347184","GERENCIA@EPPN.GOV.CO","Registro por la ESP","ALEXCIS DUBER CERVERA CRUZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","PUERTO NARE","ALCANTARILLADO","OPERATIVA","EMPRESAS PUBLICAS MUNICIPALES DE PUERTO NARE E.S.P.","ANTIOQUIA","PUERTO NARE","Carrera 2 No 49 - 35","8347184","GERENCIA@EPPN.GOV.CO","Registro por la ESP","ALEXCIS DUBER CERVERA CRUZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","PUERTO NARE","ASEO","OPERATIVA","EMPRESAS PUBLICAS MUNICIPALES DE PUERTO NARE E.S.P.","ANTIOQUIA","PUERTO NARE","Carrera 2 No 49 - 35","8347184","GERENCIA@EPPN.GOV.CO","Registro por la ESP","ALEXCIS DUBER CERVERA CRUZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","RETIRO","ASEO","OPERATIVA","EMPRESA DE ASEO RETIRAR S.A. E.S.P.","ANTIOQUIA","RETIRO","CALLE 19 No. 26-150","5412887","comercial@retirarsaesp.com","Registro por la ESP","CARLOS MAURICIO YEPES BEDOYA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","RETIRO","ACUEDUCTO","OPERATIVA","EMPRESA DE ASEO RETIRAR S.A. E.S.P.","ANTIOQUIA","RETIRO","CALLE 19 No. 26-150","5412887","comercial@retirarsaesp.com","Registro por la ESP","CARLOS MAURICIO YEPES BEDOYA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","ASOCIACION ACUEDUCTO Y ALCANTARILLADO CUATRO ESQUINAS RIONEGRO, ANTIOQUIA","ANTIOQUIA","RIONEGRO","CARRERA 38A NO 40-54","6146360","acueducto4444@hotmail.com","Registro por la ESP","HUMBERTO LEON SANTA CARDONA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","RIONEGRO","ALCANTARILLADO","OPERATIVA","ASOCIACION ACUEDUCTO Y ALCANTARILLADO CUATRO ESQUINAS RIONEGRO, ANTIOQUIA","ANTIOQUIA","RIONEGRO","CARRERA 38A NO 40-54","6146360","acueducto4444@hotmail.com","Registro por la ESP","HUMBERTO LEON SANTA CARDONA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"LA GUAJIRA","MAICAO","ASEO","OPERATIVA","ASEO TECNICO S.A.S. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Calle 100 #9a-45 Torre 2 Oficina 501","3259970","jcorrea@interaseo.com.co","Registro por la ESP","JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","BARANOA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","BARRANQUILLA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","GALAPA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","JUAN DE ACOSTA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","MALAMBO","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PALMAR DE VARELA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PIOJO","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","POLONUEVO","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PONEDERA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PUERTO COLOMBIA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SABANAGRANDE","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SABANALARGA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SANTO TOMAS","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SOLEDAD","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","TUBARA","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","USIACURI","ACUEDUCTO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","BARANOA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","BARRANQUILLA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","GALAPA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PALMAR DE VARELA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","POLONUEVO","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PUERTO COLOMBIA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SABANAGRANDE","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SABANALARGA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SANTO TOMAS","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SOLEDAD","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","TUBARA","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","USIACURI","ALCANTARILLADO","OPERATIVA","SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.","ATLANTICO","BARRANQUILLA","Carrera 58 # 67-09","3614000","carolina.silva@aaa.com.co","Registro por la ESP","JAIRO ALBERTO DE CASTRO PENA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
